id,name,query
b6f2273e-3582-4097-9df8-67786cd2e3d1,"Ruwa Family Clinic","TM Shopping Complex San Souci Road Windsor Park, Harare, Harare"
1e94b9de-3ffd-4814-99f0-67057cff9bf2,"Ruwa Rehabilitation Clinic","Shop Number 2 TM Complex, Harare, Harare"
eed29315-e7a2-467f-af31-851a0d3fc7dc,"Rydale Ridge Pharmacy","Stand Number 12100 Rydale Ridge Business Centre, Harare, Harare"
eeacebad-d510-4155-85ea-8653363a9ab0,"Sacred Heart Oncology Clinic","17785 Watermeyer Drive Belvedere, Harare, Harare"
90f6af76-d9f7-4791-a998-efdf55e64bbd,"Sageleaf Pharmacy","Shop 7 Bmargolis Plaza Cnr Harare & Speke Avenue, Harare, Harare"
cd588e46-cb23-4764-aaa5-0f679a488d09,"Saint Gobain Industrial Clinic","No. 2 Delport Road Msasa, Harare, Harare"
5fec7236-f54b-47b7-a733-efaaa7e8b486,"Sally Mugabe Central Hospital","Corner Lobengula & Highfield Roads, Harare, Harare"
5e935173-8c1d-4cce-b6a1-00ff1f1452bc,"Samkange Urology Practice","Suite Number 2, West End Clinic, 13 Baines Avenue, Harare, Harare"
af060b81-dcfe-48b4-8d5f-ccb59e0f4d3e,"Sanacare Pharmacy","78 East Road Belgravia, Harare, Harare"
77a2b33c-5ce7-40b5-9762-1717c04499a7,"Sana Surgery","Stand Number 4292, Shop 98 Machipisa, Harare, Harare"
7b6db29b-2d8a-4e99-8513-f3ca1f21c2a7,"Sanctuary Pharmacy","1467 Section 2 Shops Kambuzuma, Harare, Harare"
44d2cf04-3f59-413f-85a2-081a6fcf7dd6,"Sanctuary Pharmacy","2 Larkrise Road Borrowdale, Harare, Harare"
a1d0ef1e-9805-4246-8233-dd1dfe7aa2a7,"Sanctuary Pharmacy Glen Norah","Shop 2 Stand 11361 Glen Norah B, Harare, Harare"
62668ccd-5e07-46e3-9ddc-b119ee7f7457,"Sanmed Centre","Shop 1, 8199 Kuwadzana 5 Kuwadzana, Harare, Harare"
86e61cec-4d84-4ec4-9715-3ae75756076f,"Sanmed Medical Centre","8199 Kuwadzana 5 Kuwadzana, Harare, Harare"
ad7d3ee8-a299-485d-8336-6f8ef5b24fe8,"Santa Thadeu Health Services","Number 6 Waverly Close Sentosa, Harare, Harare"
a5b893d0-db77-4bbd-b77d-bdff1b597a68,"Santa Thadeu Health Services - Psychology Unit","6 Waverly Close, Sentosa Mabelreign, Harare, Harare"
fea624d6-d3fd-421c-be61-577a40aac3ad,"Santa Thadeu Health Services-surgery","6 Waverly Close Sentosa Mabelreign, Harare, Harare"
383021be-a4d3-426d-86d4-acd647afdb0e,"Sante 24hr Maternity Hospital","Southerton Shopping Centre St Johns Way Southerton, Harare, Harare"
de48d644-610b-48c2-b9bb-c10f3981fa74,"Sante 24hr Medical Centre","Shop 5 Southerton Shops Southerton, Harare, Harare"
54fce513-7fed-4a4b-bfdc-eb22ff937bd7,"Sante 24hr Pharmacy","Shop 4 Southerton Shopping Centre, Harare, Harare"
777a62ed-bc00-4100-846b-3500cc044ba9,"Sante 24hr Pharmacy","Shop 4 Southern Shopping Centre Southerton, Harare, Harare"
85905771-8e2c-4c24-9793-2113a194bccb,"Sante 24hr Ultra Sound Scanning","Shop 5 Southerton Shopping Centre, Harare, Harare"
ec676678-367b-4d98-87eb-8ae3610b1aa7,"Sante-x-ray Centre","Shop 4 Southerton Shops Southerton, Harare, Harare"
41b0a22d-fd0d-4577-bed9-a7912cf3bb8c,"Savvas Medical Centre","114 Neslon Mandela / 5th Street, Harare, Harare"
76ebaa72-7389-4e50-b9cb-09869d139aca,"Sawuland Medicity Surgery","Suite 5 Matherhurst Building 95 Baines, Avenue Corner 2nd Street, Harare, Harare"
6d4f410f-244b-4a58-92a9-3aa336a0c398,"Scancare Diagnostic Centre","26 Blakiston Street Cnr J. Chinamano, Avenues, Harare, Harare"
10248a0e-adf3-408e-b2fe-6699a9f4ef57,"S Chambers/dr Musunda Surgery","No 112 Hebert Chitepo, Harare, Harare"
23435fe6-1f19-49f5-af85-d53815585cd0,"Scottland Medical Centre","975 Nzvere Street Old Mabvuku Mabvuku, Harare, Harare"
555b7738-4f1b-4c4f-a941-6524c06af009,"Scoville Pharmacy Belgravia","F 103 Shamwari Complex 157 Sam Nujoma Avenue, 67 Belgravia, Harare, Harare"
4ac846cf-8d61-4ae4-8bb7-a313a8cc48ee,"Script Pharmacy- Pambudzi","Shop 27 Mbudzi Peoples Market Waterfalls, Harare, Harare"
4e4fb151-d054-475c-8324-8d44f8a45859,"Seasons Pharmaceuticals","Number 12896 Madokero Estates Madokero, Harare, Harare"
11919567-4434-4523-ae4b-c332997e1d9c,"Seasons Pharmacy","Shop 8 Bentley Art Building, Cnr Chinhoyi / Albion, Harare, Harare"
b4a03216-a3ef-410c-a0ca-d54e56687b52,"Seasons Pharmacy-kuwadzana","8162 Kuwadzana 4 Shops, Harare, Harare"
fda7249d-26d2-419e-900b-ee51a46d52f2,"Seasons Pharmacy-mbare","10 Stohardt Place, Harare, Harare"
57656755-d516-4bc0-9601-5739f90fee83,"Seasons Pharmacy - N. Mandela","105 A N. Mandela Cnr 4th Street, Harare, Harare"
b593ff0d-6141-4eee-bf51-993dd1758652,"Seeclear Eye Institute","Suite 3, Westend Clinic Extension, 7 Baines Avenue, Harare, Harare"
ce121dd1-653b-48b6-99de-f8901460c103,"Seeclear Eye Institute","3 Julia Court 7 Baines Avenue, Harare, Harare"
db8710ad-ac4b-4197-85b5-3c41c13febc1,"Seeclear Eye Institute-baines","3 Julia Court, Number 7 Baines Avenue, Harare, Harare"
2f4265b0-8e98-47ef-94e0-89af5d8f516e,"Serenity Mind Center","19 Dvine Road Milton Park, Harare, Harare"
8f216720-dcaf-404c-9af5-85f065b94d51,"Seveni Medical Clinic","8170 Kuwadzana 4 Shops, Harare, Harare"
b3275149-92bb-4dac-89ca-e668d1ec3bbe,"Shalom Pharmacy","8384 Warren Park Industrial Area, Harare, Harare"
b3bb0077-c03a-405a-9e38-bf27c8d87662,"Shalom Pharmacy-mufakose-harare","9657 Mufakose Extension, Harare, Harare"
3edabed0-477f-42f7-9212-02d911bede7b,"Shawasha Medical Center","Shop Number 4, Shawasha Hills Mall, Stand Number 1022, Harare, Harare"
54977ceb-b32e-42c5-bab6-3820049c48ad,"Showers Pharmacy","Shop 8 Number 49 Afgate House, Cnr 4th And G. Silundika, Harare, Harare"
965b0507-610d-4067-91c3-a1b93d43bc05,"Siegmed Pharmacy-harare","Shop 10 114 Leopold Takawira, Harare, Harare"
1e88ac14-170e-4ecb-ad45-ae44d5f43178,"Sila Health - Bulawayo","22 Jason Moyo Corner First Avenue & Jason Moyo, Harare, Harare"
024cc471-f71b-4a96-9123-4277db1a4ed7,"Silver Lining Medical Centre","58 George Silundika Avenue Cnr 4th Street, Harare, Harare"
e374f58e-18a6-4c44-9322-e1a1a7ba14e2,"Silver Lining Medical Laboratories","58 George Silundika Cnr 4th Street, Harare, Harare"
72a8a689-60b6-4d44-b3c0-428bf4109386,"Silverspring Clinic","No.60 Baines Avenue4th Floor, Harare, Harare"
d2867e38-49bb-43e2-b433-9d10736cdf5b,"Simed Pharmacy","4202 Glen View 2 Makomva Shopping Centre, Harare, Harare"
e3d45cf0-0e3f-47c9-8225-02d257ce9f04,"Simed Pharmacy","7236, 252nd Street, Western Triangle Highfield, Harare, Harare"
db8dac6f-389f-4e03-90d5-d248a6eb82ee,"Simed Pharmacy","139 Marwede Township Glaudina, Harare, Harare"
1f05f0aa-2b87-4f9f-a9aa-8cc960ed2a38,"Simed Pharmacy","7236, 252nd Street Western Triangle Highfield, Harare, Harare"
f2c9c7d0-72cb-44a6-862b-47ffe7be6483,"Sino Trauma Medical Rooms","41 Kingsmed Borrowdale, Harare, Harare"
01886b2a-a82f-4b88-a949-719ef49897f5,"Sisk Medical Centre","1625 Tynwald South Tynwald, Harare, Harare"
b5672854-ea82-4aa4-a1b2-c05520f746bf,"Skin And Medical Aesthetics Clinic","8 Elsworth Road Alexandra Park, Harare, Harare"
19ff3f91-c46a-4206-87c7-03b929bd1ee3,"Skin & GU Medicine Clinic","25 - 5th Street Cnr Nelson Mandela Ave, Harare, Harare"
890ad6e0-4182-458e-8d9a-93da511b6720,"Sky Dental Clinic","106 B Corner 4th St And N. Mandeza Ave, Harare, Harare"
d6dbbe3e-6cff-46cf-80da-6a212e1e2c49,"Sky Dental- Hillside Clinic","17 Chiremba Road Medical Centre Hillside, Harare, Harare"
ee4b8cb5-75cc-4416-a1b7-e0ada9758328,"Sky Pharmaceutical PVT Ltd","Corner Nottingham Darwin Road Workington, Harare, Harare"
42d791d5-ed6d-4d8b-b591-9b072de07dbb,"Smarthealth Medical Clinic","5570 Budiriro 5 Bcurrent Shopping Centre, Harare, Harare"
6182c0de-81d7-4f6f-8650-14c349996039,"S.medical Diagnostic Imaging Centre","Garden City Centre 282 Engineering Highfields, Harare, Harare"
c74523ad-46c2-4d63-96f9-b32b3b1c4e15,"Smile By Design Surgery","1 Ainslie House Cnr 4th Street &J. Tongogara Avenue, Harare, Harare"
fcd09349-3d1c-49a1-8482-bb48f82b6abc,"Smiles Dental Surgery","1647 Mainway Meadows Waterfalls, Harare, Harare"
015a2b26-3d3d-4bf6-ac98-87d9cdb8b091,"Soothing Health PVT LTD T/A Soothe Pharmacy","1751 Mutoko Road New Marlbough, Harare, Harare"
67baed3b-e930-435f-ade8-0383c52fc681,"Southcity Pharmacy-waterfalls","423 Amarlvern Shops Mazorodze Road, Harare, Harare"
902be48d-bbba-41b3-9acb-27e89bae624e,"Southern 24 Medical Centre","62/64 Pazarungu Avenue Mbare, Harare, Harare"
86f62915-d1af-439d-8155-9b9151787239,"Southern 24 Medical Clinic","Stand 4041 Jabavu Drive Highfields, Harare, Harare"
52b53782-0b27-4d7e-8859-e7547aa47401,"Southern 24 Pharmacy","4041 Jabavu Drive Highfield, Harare, Harare"
ce68a9e8-d00b-4b58-a52b-30829ec5e28c,"Southern Pharmaceuticals","55 Princess Road Belvedere, Harare, Harare"
e08f2575-7d2d-43e6-a428-154ca1bbdcbf,"Southern Pharmaceutical Wholesalers","177 Monaviale Complex Monaviale, Harare, Harare"
6ce0ef33-3021-4950-88f1-9cb28ede418b,"Southerton Pharmacy","8823, St Jones Way Southerton, Harare, Harare"
0f122b1e-cc5b-4c8f-88c5-641c22951d71,"Southgate Pharmacy","Stand No.6481/6482 Shop No.37/38 Southlea Park, Harare, Harare"
2465ea4d-cbdf-4025-bbd5-d3b123831132,"Southlea Hospital Medical Laboratory","Stand Number 123 Southlea Park Southlea, Harare, Harare"
1910395f-4ac5-451f-affa-887e54d34294,"Southlea Medical Centre","6419 Candy Shops Southlea Park, Harare, Harare"
e7bd17cb-eef6-478e-b80f-6bff3ebe9aa9,"South Medical Chitungwiza T/A Citimed","Stand No 4001 Barbara Tredgold Circle Mbare, Harare, Harare"
a3401c06-b4c3-40e8-9d5b-dd2d79440511,"Southview Park 24hr Clinic","7778 Southview Park Phase 2, Harare, Harare"
f9506df2-22a1-4639-8413-b0c9aa9a2ec5,"Southview Pharmacy","5832 Southview Township, Fidelity Park, Harare, Harare"
2ef29499-f78c-4958-8e68-7700af105e5a,"Specialist Clinic","Suite 8, 7 Baines Avenue, Harare, Harare"
2b456957-587d-48b2-971e-265ed2e836e8,"Specsavers Opticians - Borrowdale","3 Dungarvon Road West Borrowdale, Harare, Harare"
e03853b4-c25b-426f-bbad-8d7f7e74bd62,"Speke Avenues Doctors Rooms","56 Speke Avenue, Gelfand House1st F Loor, Harare, Harare"
013dfaad-7d92-4cfb-9173-179ab348f680,"Spes Pathologika Clinical Laboratories","115 Fife Avenue Third Street Avenues, Harare, Harare"
af97be1a-5c71-4c7f-94ca-892f09dc9f50,"Springvale Medical Centre","9028 Kuwadzana Phase 3, Harare, Harare"
e360478b-1193-4fdc-a76c-3be311b6981f,"Square Medical Hub","Shop 6 Belvedere Square Belvedere, Harare, Harare"
c1f7f31d-5728-4136-9a88-23c05fd83319,"SR Dental Surgery","Shop 206, 2nd Floor Joina City, Harare, Harare"
cca1cca0-61d7-4087-892d-d4575dcb7f7f,"Stable Health - Borrowdale","35 B Kingmead Road Borrowdale, Harare, Harare"
ad3493c6-f0d9-4e56-b2eb-8840b6cb89a1,"Stankush Health Pharmacy","49 Afgate Hse Cnr 4th Street And G. Silundika Ave, Harare, Harare"
fdfbfb5f-28b9-442f-9285-301703bca494,"St Annes Nephrocare Centre","ST Annes Hospital 155 King George Road Avondale, Harare, Harare"
c779752d-1432-42a6-b8a5-c6928f030be1,"Stapleford Private Clinic","Lot 3 Dovedale Road Stapleford, Harare, Harare"
72f7877b-7a94-49ce-b52b-1cf742c431e0,"Star Pharmacy","Shop 7 OK Complex Mbare Musika, Harare, Harare"
75246087-f0f0-4fb8-97c5-8ed32c38e9ca,"St Chris Medical Centre","Stand D Of Glen Tor, Glen Lorne, Harare, Harare"
46483152-20fd-47b9-8ada-69566ac71795,"St Chris Pharmacy","Stand D Of Glen Tor Glen Lorne, Harare, Harare"
62ef6a16-a4e9-4018-9135-720fda1fe082,"St Dominics Chishawasha Clinic","Off Acturus Road Greendale, Harare, Harare"
ae60efb9-84a6-491f-ad7c-dea979fc5739,"Stepping Stone Clinic","Box 10154, Harare, Harare"
aa9535d1-a37f-4039-bab6-25eb1a684760,"Stepping Stones Clinic- Milton Park","18 Cleveland Road Milton Park, Harare, Harare"
cf6fb958-3224-43af-9e6c-c0c5ac8ab3ba,"St. Joseph Clinic","P.O Box CH 264 Chisipite, Harare, Harare"
52957d91-ff0b-43e1-9c7f-64fd73d1bb73,"St Marques Medical Clinic","16786 Hatcliffe Extension, Harare, Harare"
6e79e154-aaed-4abe-8890-520a74a48368,"St Nectarios Clinic","Stand 2683/2684 Mainway Meadows Prospect, Harare, Harare"
e3ece847-2b1c-40f7-8d64-78414a485b1f,"Stomaltherapy Clinic","Albert Zinn Med Centre 31 Rhodesville Avenue Highlands, Harare, Harare"
5c63d099-01cc-4356-a339-906d31625702,"Stoneridge Family Clinic","16478 Stoneridge Main Street Stoneridge Shops, Harare, Harare"
14806f73-b8bf-42a1-857d-d20014f9d9c0,"Strathaven Dental Clinic - Avondale","Suite 9 Strathaven Plaza Avondale, Harare, Harare"
c2892d00-e542-4459-9119-b200e255f85b,"Strathaven Medical Centre","9/972 Strathaven Plaza Avondale, Harare, Harare"
7aa8f9a5-78fe-49b8-af44-7b43ff160d5a,"Strathaven Pharmacy","Shop 4 Strathaven Shops, Harare, Harare"
14727b33-31db-44c4-98ff-68bd45afc047,"St Wilfred's Medical Centre","Plot 2466 Jumbo Road Section 6 Kambuzuma, Harare, Harare"
51041a00-6dbd-4bc8-b1b9-889097f21470,"St Wilfred's Pharmacy","2466 Jumbo Road, Harare, Harare"
23ce1110-0c44-4cb9-b00b-27798ed9cfae,"Suburban Medical Centre Laboratory","Stand Number 3489 Warren Park 1 Shopping Centre, Harare, Harare"
ccbd5180-b767-4670-baed-3d4a93fa7f4f,"Suburban Pharmacy","3489 Warren Park 1 Shopping Centre, Harare, Harare"
cfbf8097-ce3b-4162-a514-f81e1317c989,"Sunningdale 2 Medical Centre","16075 Sunningdale Two, Harare, Harare"
234f169d-1dba-42da-ad7c-d713c7b17167,"Sunningdale 2 Pharmacy","16075 Sunningdale 2, Harare, Harare"
3a5aa78d-f1ae-4ef7-b08f-6ebc794de5bd,"Sunningdale Medical Laboratory","216250 - 32nd Street Sunningdale 2, Harare, Harare"
065db360-59ce-473e-a504-a6f36e72a0e8,"Sunray Pharmacy","8554 Chitubu Shopping Centre Glenorah A, Harare, Harare"
3634fd4e-8bcb-4e6f-a0f0-fd3468361c9e,"Sunridge Pharmacy","572 Albury Street Mabelreign, Harare, Harare"
8ade3c91-44da-4fc4-9214-7a4f44229ffa,"Sunrise Pharmacy","Shop Number 1, 88 Rezende Street, Engineering House, Harare, Harare"
915795a8-3e87-4c0d-8041-44cdbcd283ad,"Sunway Medical Clinic","1272 Ventersburg Sunnyway City, Harare, Harare"
c2d69168-5a21-49ac-9121-efd144bf79c0,"Sunway Pharmacy","1272 Ventersburg Road Sunway City, Harare, Harare"
b1466bf0-a239-4afb-89e2-f739ed0d7d6c,"Surbaban Medical Centre","3489 Warren Park 1 Shopping Centre, Harare, Harare"
c93e45a9-adda-49a9-8e5e-f20299838b0d,"Suzzana Medical Centre","Stand 3854-174th Street Warren Park, Harare, Harare"
21d019a7-7b23-496f-a9a9-02fea1e7642b,"Svoren DR B Medical Doctor","60 Baines Ave 60 Medical Chamber, Harare, Harare"
9bd181c3-217c-4453-9836-6cfff87b1e97,"Sylmat Pharmacy","Stand 516 Manresa Acturus Road, Harare, Harare"
bc514813-c22f-4b10-8409-ac49f963741f,"Tafara 24 Hour Family Clinic","1418 Mupfure Crescent, Harare, Harare"
17ff6873-c7ac-4f68-9802-9bfcd5816c42,"Tafara Maternity Clinic","6177 Muswewedapa Cresent New Tafara, Harare, Harare"
6ca22b11-1121-492e-af57-2542a742273b,"Take Flight (pvt)ltd T/A Medicity Clinical Laboratory","Number 169 King George Road Avondale, Harare, Harare"
13d7689b-ed58-44ee-a581-ac3d76b2f2e6,"Talitah Cumi-sca Clinic","18832 Bishop Gaul Belvedere, Harare, Harare"
bf43051c-2237-43ca-b1db-e424280d5cd7,"Tanmed Pharmacy","9510 Mufakose Shopping Centre Mufakose, Harare, Harare"
ac6b9e10-86c6-41dd-ae83-6f8bc8968dee,"Tariro Clinic","Stand 428 Munyuki Epworth, Harare, Harare"
a94acc4e-2297-4ba2-b7c4-dd59625e6b9d,"Telone Centre For Learning Clinic","Corner Hampden Street / Samora Machel Avenue Belvedere, Harare, Harare"
946165cc-2c35-4433-8d51-6b13b5b5cb89,"T.h.b Belvedere Dental Surgery","18158 Muchibwa House Belvedere Road, Harare, Harare"
3ecd0646-8513-4967-aa79-c64060b71c34,"Thb-sante Dental Clinic-milton Park","41 Vanpraagh Milton Park, Harare, Harare"
0892918f-9233-4571-877a-19ca261e0d44,"The Ambrose Place Medical Centre","3 Ambrose Place 86 J.chinamano Avenue, Harare, Harare"
d8961f45-6de4-4944-abe6-ca468e57d90f,"The Avenues Clinic","Corner Baines & Mazoe Street, Harare, Harare"
bc905e73-ea48-4287-a708-e87c430cee2a,"The Avenues Pharmacy","Cnr Baines And Mazowe, Harare, Harare"
15b99cfb-cc05-4c13-a8b2-288d0b4f517d,"The Bio Room","7 Patrick John Road, Colne Valley Chisipite, Harare, Harare"
b3d08694-fb46-4fa0-8785-920dde950b05,"The Biotech Institute Pvt Ltd","217 Herbet Chitepo Avenue, Harare, Harare"
62ba9a33-3582-440f-aad8-d29d2c0ca25e,"The Bone , Joint And Back Surgery","60 Baines Medical Chambers, Harare, Harare"
5185cdba-bf4a-4377-ae32-d8ab20afce79,"The Bone , Joint And Back Surgery","13 Baines Avenue Westend Clinic, Ground Floor, Harare, Harare"
b12e57b1-b258-4c0f-ac27-af3a5b7fc426,"The Brooke Chemist","Shop 13 Borrowdale Brooke Shopping Centre Borrowdale, Harare, Harare"
47d3cabc-5ea4-461a-86a8-dbc1086f2b8e,"The Covenant Healthcare T/A Wound And Stoma Care Services","1 Ross Avenue Belgravia, Harare, Harare"
bc25a86d-26e5-4b67-b79c-320ebc866fb0,"The Dental Lounge","78 Lomagundi Road Emerald Hill, Harare, Harare"
e71f080b-6097-4d43-8b44-2c3680c3ba60,"The Dental Lounge","3 Borewood House 160, Harare, Harare"
cd7a54d4-a887-4cfe-9eb9-6a8510b7a265,"The Eye Attic","29 A Arundel Village 51 Quorn Avenue Mt Pleasant, Harare, Harare"
65427f22-f764-4eb1-bb9a-989a06dfc4a4,"The Eye Institute","Number 21 Harvey Brown Avenue, Harare, Harare"
d42171e1-0075-4f92-8395-5be0c55f9b1a,"The Eyepod Joina City","Shop 104 Joina City Cnr J. Moyo Street / J. Nyerere Way, Harare, Harare"
1acb8feb-85be-4b72-bbc1-9e5539afee10,"The Eyeroom Optometrists,zb Center","Shop 4 ZB Centre 59 Nkwame Nkrumah Avenue, Harare, Harare"
627f37be-4dc6-488c-b88a-32c8126554ac,"The Eyesight Place","Shop 3 Longcheng Plaza 18014 Samora Machel And Mutley Band Belvedere, Harare, Harare"
f044dd4f-82e3-461c-975e-8cbbea5e1a30,"The Eyesight Place","Shop 19, Highglen Shops, Harare, Harare"
7db670de-715b-4d66-a3f9-50256e03cb4a,"The Family Clinic","69 Josiah Chinamano Avenue, Corner Mazowe, Harare, Harare"
1db5fcc3-7dfa-4d1c-93ec-5945cdd65c68,"The Glen Southview Medical Centre","5832 Southview Township, Fidelity Park, Harare, Harare"
3632d927-5e26-4ae7-8913-ff6ae8b7ef56,"The Lookout Pharmacy","9638 Mufakose Magandanga Shopping Centre, Harare, Harare"
f21349bf-9422-4eb5-9588-b60f790b7bc7,"The Mandizvidza Trust T/A Zimspine","5 Natal Road Belgravia, Harare, Harare"
ed024fda-24e8-4778-b2a1-a5db3fe15a02,"The Medicine Chest Pharmacy","4 St Andrew's Arcade, Chisipite Shopping Centre, Harare, Harare"
c6ef1894-696d-4164-9eea-6a9dd6446d19,"The Msasa Clinic","7 Neil Avenue Msasa, Harare, Harare"
cb1a0a4e-b83b-4990-928a-e0fad2607b73,"The Neighbourhood Surgery","2944 Old Highfield Highfield, Harare, Harare"
1981f365-6a15-4443-bdb4-74af0ac46e79,"The Neurology Practice","3rd Floor Medical Chambers 60 Baines Avenue, Harare, Harare"
b74cae9a-ddeb-4c2c-b5d8-39ad1c8f57f8,"The Neurosurgery Institute","19 Baines Avenue Cnr Baines And Blackiston, Harare, Harare"
72d8abc1-d1b4-43d1-9b74-9d1b0ebcb8d1,"The OT Room","7 Patrick John, Colne Valley, Harare, Harare"
f657cd8a-2952-41a3-b851-440b686e162d,"The Practice","34 Downie Avenue Belgravia, Harare, Harare"
426eeab3-5302-4e45-8b08-84b01d0f5473,"Therapyworx","7 Patrick John Road, Colne Valley, Harare, Harare"
472cc07c-9d7f-438c-b8d3-20490c9927fc,"The Samaritan Healthcare","40 Josiah Tongogara(off) Leopold Street, Harare, Harare"
ff3c3bdc-2e0c-449b-9dda-1cc0241c554a,"The Stones Pharmacy","Stand 2942 Mastones Old Highfield, Harare, Harare"
84629717-97a2-47c5-af5d-7f10ad3c2557,"The Urology Centre - K.t. Macheka","2 Natal Road Belgravia, Harare, Harare"
501d870b-ceda-4601-8f42-de543c913f0b,"Three Zeds Optical Ent PVT LTD","21 Piemonte 141, Harare, Harare"
a5c8de33-34b7-429e-aebc-b0e354d6afc9,"Thrive Physiotherapy","166 The Chase Groombridge, Harare, Harare"
c4b2406e-b39f-4513-8eb0-3e3982672eec,"Thrive Physiotherapy Clinic","Stand No. 253168 The Chase Groombridge, Harare, Harare"
1f4c963b-50d7-468e-8997-67b28e3e6447,"Tichaz Pharmacy","9515 Tichagarika Shopping Center Glen View 3, Harare, Harare"
328e5e4f-0a20-40e9-b5c0-b91dddc7d123,"Timeless Dental Laboratory","MK 21 Westgate Shopping Mall Westgate, Harare, Harare"
abd2fa2a-333e-4813-ae08-ca87288f40db,"Tj's Dental Surgery","2507 Egypt Highfield, Harare, Harare"
edc7e87a-da65-4699-91c5-ad6634aa5d1e,"Tj's Medical Clinic","2507 121 Street Egypt Highfield, Harare, Harare"
a47a965a-0edf-401e-9e5e-a41f9b9b616e,"Tobacco Processors Zimbabwe Clinic","Corner Auckland & Simon Mazorodze Road, Harare, Harare"
607eb6d3-a428-4fe3-8401-56b70db41584,"Topcare Pharmacy-eastgate","G 28 Eastgate Market R.mugabe/wynne Street, Harare, Harare"
5f2aef05-3330-4d1f-8ca7-92c4a4d18093,"Totalis Medical Clinic","1 Edmund Road Belvedere, Harare, Harare"
40dd74f1-ce17-497c-9a9f-4f62f94f38e3,"Totalis Pharmacy","1 Edmond Road Belvedere, Harare, Harare"
669846c5-1a7a-42bc-8e65-dd246c6f0530,"Totalmed Pharmacy","100 Cameroon Street, Cnr Cameroon / Speke Avenue, Harare, Harare"
eadf235f-aa60-4eb7-a0b1-c4b3ffb10101,"Totalmed Pharmacy Chinhoyi Street","120 Chinhoyi Street, Albion, Harare, Harare"
88db5d7c-01dd-4576-b778-9d245aaa35ce,"Total Med Pharmacy Robert Mugabe","Shop Number 3, Venus House, Cnr Robert & Cameroon, Harare, Harare"
3079aae5-0279-4195-af75-e7bcb5ea6f0c,"Transmed Pharmacy-mazowe Street","6 Zandaam Court Avenues Chunamano/mazowe Street, Harare, Harare"
cce61fbf-22b9-4ab7-b519-028f05a289ee,"Transpharm Phamaceuticals","1 Jason Moyo Kopje Plaza, Harare, Harare"
db6da46e-91a9-4dc6-8667-cbf142a803f1,"Trentmed Pharmacy","5964 Gazaland Shops, Western Triangle, Harare, Harare"
1ceb559f-84cd-4f6f-a1fd-667fe95c6707,"Trinity Pharmacy - Albion","Shop 3, Ground Floor, Dublin House 113 Mbuya Nehanda Street Albion Street, Harare, Harare"
3291f7ea-9331-4deb-bfa8-e0f42e29ad24,"Trinity Pharmacy - Avenues","109 Josiah Chinamano, 3rd Street, Harare, Harare"
940105da-b972-4516-9ab4-33164a520260,"Trinity Pharmacy- Greencroft","119 Lomagundi Road, Greencroft Shops Greencroft, Harare, Harare"
8ffcea5a-a686-4c1f-b3f8-50487d851187,"Trinity Pharmacy Helensvale","Shop 3 Stand 25 Kugonachete Centre Helensvale Shopping Centre, Harare, Harare"
b6fd6511-6200-416c-957f-6a42dd370827,"Trinity Pharmacy Ruwa","Shop 4 New Block, Ruwa Shopping Centre, Harare, Harare"
4133315c-49cb-40af-881c-0a9cc44ea900,"Trinity Vision Optical","3rd Floor Karigamombe Centre 53 Samora Machel, Harare, Harare"
b4019f39-8784-4dea-b103-3ccf47ed5e1b,"Tripple T Pharmacy","17413 Solani Shops Epworth, Harare, Harare"
3cf8782b-12ec-4f09-b341-f5ee1a150d4e,"Trueway Health Pharmacies","Stand 5621, Harare, Harare"
339bfdd9-b2c9-4c23-b77c-3f9772e16a5a,"Trueway Health Pharmacy Tynwald","10672 Tynwald South, Harare, Harare"
ce1966d2-ade3-4515-bf74-6a3fb6f662d4,"Trustcare Pharmacy Old Mutual Bulawayo","Shop 12 Old Mutual Cnr 8th Avenue & Jason Moyo Avenue, Harare, Harare"
38ba46af-b33a-48bc-8fa0-4f690ba31b8a,"Trusted Solutions Counselling Clinic","339 Harare Drive Mt Pleasant, Harare, Harare"
34bf6c7b-e3ee-4257-8279-2d5184422ffa,"Trust Tynward South Surgery","1923 Tynward South, Harare, Harare"
3c9ca8ae-1460-426f-aa4f-968a521cf5c6,"UBC Clinical Laboratories - Borrowdale","1 Wenham Close Borrowdale, Harare, Harare"
0ed678bc-4524-4d34-926d-2eda6011a584,"Ultracare Medical Centre","4047 Canon Patterson Road Highfield, Harare, Harare"
61b1c9f5-e8e3-4cd6-9886-0960f91a15f1,"Ultra City Pharmacy","Shop 2 Stand 4412 Kushanda Crescend Budiriro 2, Harare, Harare"
0650bcaa-ed89-459a-9ed6-8d146acfb86d,"Umzingwane Rdc-dula RHC","Ward 11 Umzingwani Rural District Esigodini, Harare, Harare"
b4af1b28-0e6a-4924-9e06-ae1c4217b25c,"Unicare Pharmacy","Shop 190 Harare St Cnr Harare St & Bank St, Harare, Harare"
4fa84245-bd0d-417e-905b-5e3d4fa22052,"Unifreight Industrial Clinic","Corner Orme &willow Roads, Harare, Harare"
47471ba1-a644-4167-84c5-1ad010ffab27,"Unihealth Maternity","4781 New Cenery Park Ushewokunze, Harare, Harare"
f38fdfa0-924b-4c80-8a4d-f1e99e00e6a6,"Unihealth Surgery","4515 Saturday Drive, Harare, Harare"
1e2f497d-18bc-4341-9910-43580e29691b,"United Methodist Dental Clinic","14 Walterhill Avenue, Harare, Harare"
